Order_ID,Order_Date,Region,Category,Sub-Category,Sales,Profit,Quantity,Customer_ID,Product_Name
ORD-F7DEF791,2022-09-14,South,Office Supplies,Pens,671.97,165.0,4,CUST-2967,Pens - Model 702
ORD-9E41D0D5,2024-12-18,East,Office Supplies,Pens,2310.37,848.51,8,CUST-1801,Pens - Model 257
ORD-6461AD18,2023-05-10,Central,Technology,Phones,170.53,61.98,1,CUST-5288,Phones - Model 912
ORD-79D28467,2023-02-14,Central,Office Supplies,Pens,280.76,87.78,1,CUST-7184,Pens - Model 778
ORD-5BFE0167,2022-10-06,West,Technology,Accessories,690.54,31.2,5,CUST-1809,Accessories - Model 733
ORD-74751D56,2024-04-21,West,Technology,Copiers,1865.5,116.51,5,CUST-1988,Copiers - Model 560
ORD-5003615C,2022-11-22,West,Office Supplies,Binders,798.97,211.43,6,CUST-6245,Binders - Model 942
ORD-A84E8FC7,2022-05-24,Central,Office Supplies,Paper,4915.49,285.48,10,CUST-6872,Paper - Model 739
ORD-F90A3D3C,2022-12-05,South,Technology,Accessories,2364.71,1140.0,8,CUST-3737,Accessories - Model 643
ORD-35DBE7D3,2024-04-15,West,Furniture,Chairs,2609.66,912.16,7,CUST-9126,Chairs - Model 702
ORD-8824A4E6,2022-05-24,Central,Furniture,Bookcases,3302.1,521.0,10,CUST-2811,Bookcases - Model 271
ORD-5869578F,2024-09-02,South,Technology,Copiers,1021.23,295.97,5,CUST-6409,Copiers - Model 212
ORD-43A17702,2023-10-09,South,Technology,Copiers,2278.26,973.26,9,CUST-3512,Copiers - Model 543
ORD-885ED357,2024-08-28,West,Office Supplies,Pens,282.78,-53.89,3,CUST-9994,Pens - Model 178
ORD-AAAA0635,2022-05-14,Central,Furniture,Bookcases,288.49,-39.6,9,CUST-7257,Bookcases - Model 875
ORD-B8D3487C,2024-01-19,South,Furniture,Chairs,163.26,34.82,6,CUST-6863,Chairs - Model 743
ORD-CB558D21,2022-10-14,East,Office Supplies,Pens,3870.37,-539.48,9,CUST-7113,Pens - Model 992
ORD-D0F5EC24,2022-07-29,Central,Furniture,Bookcases,3736.09,330.25,8,CUST-9526,Bookcases - Model 673
ORD-386FA716,2022-07-09,South,Technology,Accessories,511.24,123.71,4,CUST-8348,Accessories - Model 955
ORD-361CE259,2022-06-05,West,Technology,Copiers,197.34,58.99,5,CUST-1867,Copiers - Model 923
ORD-0A8E23CD,2024-07-14,West,Furniture,Tables,1057.72,111.32,5,CUST-9829,Tables - Model 588
ORD-D685E859,2023-11-09,West,Furniture,Tables,1099.52,269.03,5,CUST-5041,Tables - Model 957
ORD-F3F0ECA4,2024-02-25,Central,Furniture,Tables,1398.37,610.59,7,CUST-3319,Tables - Model 986
ORD-8A5465FB,2022-10-02,West,Office Supplies,Pens,192.29,35.54,4,CUST-6605,Pens - Model 495
ORD-C6EF278A,2023-04-22,East,Office Supplies,Pens,416.73,123.35,1,CUST-6229,Pens - Model 981
ORD-151C45DE,2022-11-14,Central,Furniture,Bookcases,78.55,-4.02,3,CUST-4438,Bookcases - Model 811
ORD-B4A516F7,2024-02-07,West,Furniture,Bookcases,3973.18,906.95,10,CUST-2213,Bookcases - Model 687
ORD-D14A8C49,2022-06-25,South,Office Supplies,Paper,490.24,30.1,4,CUST-4625,Paper - Model 628
ORD-D0C54F9C,2022-07-01,South,Technology,Copiers,481.71,127.29,1,CUST-9925,Copiers - Model 848
ORD-184DC736,2023-08-31,East,Furniture,Chairs,2763.86,577.49,9,CUST-7171,Chairs - Model 564
ORD-93B3E238,2024-09-30,East,Furniture,Bookcases,68.46,26.38,3,CUST-1506,Bookcases - Model 911
ORD-E9B66D3B,2022-10-22,Central,Furniture,Bookcases,1448.45,570.71,3,CUST-3440,Bookcases - Model 337
ORD-76595EE8,2024-10-04,East,Office Supplies,Pens,367.99,175.55,3,CUST-9375,Pens - Model 586
ORD-9B8263F0,2024-09-18,West,Technology,Phones,201.64,-10.67,1,CUST-5218,Phones - Model 641
ORD-6015CDEE,2022-08-05,South,Office Supplies,Binders,1069.49,412.87,8,CUST-9526,Binders - Model 141
ORD-7BB0A1A4,2023-09-17,East,Technology,Phones,573.48,92.56,3,CUST-5824,Phones - Model 575
ORD-732FA5E8,2024-12-19,Central,Furniture,Bookcases,98.35,-18.9,3,CUST-4141,Bookcases - Model 330
ORD-888BC586,2022-08-12,West,Furniture,Bookcases,1724.92,0.19,4,CUST-7010,Bookcases - Model 617
ORD-D594E1EF,2023-12-14,West,Office Supplies,Binders,681.54,22.37,4,CUST-3102,Binders - Model 562
ORD-C553BFCE,2024-07-02,East,Technology,Accessories,1646.49,309.76,4,CUST-1756,Accessories - Model 473
ORD-B7EF59A8,2023-07-16,Central,Office Supplies,Pens,2452.94,-349.94,6,CUST-1652,Pens - Model 925
ORD-0E1FB7BE,2023-06-19,Central,Furniture,Tables,2806.51,710.12,6,CUST-1691,Tables - Model 742
ORD-4DED4B77,2024-12-15,South,Office Supplies,Binders,543.13,-91.23,4,CUST-2253,Binders - Model 438
ORD-B076F08D,2022-04-09,South,Office Supplies,Binders,318.93,153.05,3,CUST-3259,Binders - Model 310
ORD-524486DA,2022-12-07,South,Office Supplies,Paper,248.29,22.36,2,CUST-5828,Paper - Model 537
ORD-0923D354,2023-02-28,Central,Technology,Copiers,1748.72,644.09,5,CUST-6178,Copiers - Model 654
ORD-5F851F2D,2023-10-20,Central,Office Supplies,Paper,2179.05,-320.98,6,CUST-7952,Paper - Model 253
ORD-B9B68F76,2024-05-19,South,Office Supplies,Paper,565.63,55.38,7,CUST-1793,Paper - Model 509
ORD-879AD326,2022-04-18,East,Office Supplies,Binders,1747.29,744.09,5,CUST-1463,Binders - Model 669
ORD-1DAE5275,2024-11-14,East,Office Supplies,Pens,1595.52,420.86,5,CUST-8625,Pens - Model 156
ORD-FA32F980,2024-12-02,Central,Furniture,Bookcases,107.49,16.45,2,CUST-3097,Bookcases - Model 199
ORD-79A94A66,2023-05-03,South,Technology,Copiers,1653.77,497.83,9,CUST-1485,Copiers - Model 251
ORD-2BEA3CEF,2024-12-11,West,Furniture,Bookcases,281.09,57.45,8,CUST-9077,Bookcases - Model 337
ORD-F5EC2FB4,2022-11-03,West,Technology,Phones,2059.45,-66.66,5,CUST-9086,Phones - Model 792
ORD-6574BC2A,2024-05-17,East,Technology,Copiers,1472.04,-44.23,8,CUST-9241,Copiers - Model 147
ORD-4BDE2248,2023-07-21,West,Technology,Accessories,2843.2,1224.7,8,CUST-3211,Accessories - Model 667
ORD-AD1FA6F5,2024-02-02,West,Technology,Phones,354.42,12.54,4,CUST-8815,Phones - Model 980
ORD-29723399,2023-05-01,East,Furniture,Bookcases,465.69,-75.49,1,CUST-2855,Bookcases - Model 849
ORD-C4DF964B,2024-08-03,South,Furniture,Tables,493.63,150.76,2,CUST-7198,Tables - Model 140
ORD-B997E83A,2024-11-28,Central,Office Supplies,Pens,390.05,-31.92,1,CUST-1497,Pens - Model 404
ORD-4A62B186,2022-11-08,East,Technology,Phones,2326.72,1039.62,5,CUST-6417,Phones - Model 435
ORD-9E783AFE,2022-08-12,West,Office Supplies,Paper,2855.91,1175.64,6,CUST-2760,Paper - Model 308
ORD-7E0865AA,2023-08-16,East,Office Supplies,Pens,140.87,11.04,1,CUST-5633,Pens - Model 326
ORD-8492A96D,2023-06-12,East,Technology,Accessories,3249.81,1084.48,8,CUST-5321,Accessories - Model 774
ORD-C24690B7,2024-09-18,West,Technology,Accessories,653.97,-108.89,10,CUST-4741,Accessories - Model 656
ORD-77097448,2024-07-15,East,Technology,Phones,1087.55,381.19,3,CUST-2999,Phones - Model 345
ORD-0288563A,2024-03-06,Central,Furniture,Chairs,3876.78,1492.57,9,CUST-3180,Chairs - Model 339
ORD-6AB1BC67,2023-02-21,West,Furniture,Tables,927.02,-31.09,2,CUST-6920,Tables - Model 496
ORD-5AD320AB,2024-03-05,South,Office Supplies,Pens,2380.13,-52.51,8,CUST-7664,Pens - Model 238
ORD-1DF82869,2022-08-11,South,Furniture,Tables,656.46,19.59,2,CUST-9232,Tables - Model 535
ORD-9DEC1E93,2024-04-20,West,Technology,Copiers,813.14,-140.25,2,CUST-3065,Copiers - Model 828
ORD-6FEEF86A,2022-03-17,East,Furniture,Bookcases,1399.64,408.42,3,CUST-1260,Bookcases - Model 815
ORD-F5B529A8,2023-07-03,Central,Furniture,Bookcases,165.78,81.95,1,CUST-3600,Bookcases - Model 712
ORD-A725342D,2023-01-23,West,Technology,Copiers,200.06,38.22,1,CUST-4541,Copiers - Model 879
ORD-7E791844,2024-02-12,West,Technology,Accessories,919.92,199.92,2,CUST-1191,Accessories - Model 485
ORD-7C2707E0,2024-10-24,West,Technology,Phones,2653.02,-458.36,6,CUST-4653,Phones - Model 149
ORD-F0159D54,2023-01-01,West,Furniture,Bookcases,68.51,-2.52,2,CUST-6630,Bookcases - Model 313
ORD-2BA93587,2023-12-04,West,Furniture,Tables,1973.77,336.07,8,CUST-1367,Tables - Model 104
ORD-7A9E2D8B,2022-09-09,West,Technology,Accessories,856.52,-78.07,8,CUST-2361,Accessories - Model 223
ORD-6F700604,2023-02-07,East,Furniture,Bookcases,644.75,230.51,5,CUST-1804,Bookcases - Model 330
ORD-C51B81F1,2024-10-15,South,Technology,Copiers,3137.49,6.75,9,CUST-1199,Copiers - Model 551
ORD-04F2E30B,2023-08-12,South,Office Supplies,Pens,227.22,97.76,6,CUST-1267,Pens - Model 216
ORD-63AC563F,2022-06-04,West,Furniture,Tables,3961.63,816.98,8,CUST-3403,Tables - Model 230
ORD-994C0FAE,2024-11-07,Central,Furniture,Chairs,337.35,146.94,5,CUST-1395,Chairs - Model 664
ORD-54A48485,2022-11-30,West,Technology,Phones,470.77,111.04,1,CUST-3260,Phones - Model 374
ORD-1F89FFDD,2022-03-10,West,Office Supplies,Pens,1439.36,23.74,5,CUST-5567,Pens - Model 842
ORD-438DE52C,2022-12-08,East,Office Supplies,Paper,763.0,348.4,6,CUST-4464,Paper - Model 557
ORD-A5C79D98,2022-02-02,East,Office Supplies,Pens,2282.65,134.01,6,CUST-1638,Pens - Model 917
ORD-C80BAED4,2023-05-03,South,Technology,Accessories,3906.56,206.82,9,CUST-8754,Accessories - Model 922
ORD-CA125A93,2024-11-10,East,Technology,Phones,3680.26,372.3,8,CUST-3005,Phones - Model 345
ORD-A8628E2F,2024-09-18,South,Furniture,Tables,1073.38,212.8,5,CUST-7650,Tables - Model 534
ORD-17EB3C59,2023-04-09,East,Office Supplies,Pens,2246.9,623.49,6,CUST-5904,Pens - Model 768
ORD-39E059F9,2024-03-28,West,Office Supplies,Binders,1304.77,-230.44,7,CUST-4793,Binders - Model 413
ORD-73DD237A,2024-11-08,Central,Technology,Phones,119.1,42.55,1,CUST-4731,Phones - Model 736
ORD-0FEFF030,2023-07-31,East,Furniture,Tables,245.84,-19.42,1,CUST-1005,Tables - Model 420
ORD-1EF44033,2022-05-23,East,Office Supplies,Pens,894.99,382.95,2,CUST-9529,Pens - Model 136
ORD-3C6732DF,2024-03-11,East,Furniture,Bookcases,303.45,-6.55,2,CUST-1724,Bookcases - Model 262
ORD-0D141312,2024-03-15,West,Office Supplies,Pens,1657.9,538.94,9,CUST-8394,Pens - Model 496
ORD-752101AF,2023-01-23,West,Office Supplies,Paper,1739.68,793.49,7,CUST-8398,Paper - Model 465
ORD-8B130948,2023-04-12,Central,Furniture,Bookcases,487.19,23.24,7,CUST-1525,Bookcases - Model 661
ORD-B8D6CC1E,2024-05-03,West,Office Supplies,Binders,654.88,254.59,2,CUST-4295,Binders - Model 506
ORD-E2BC9045,2023-12-11,East,Office Supplies,Paper,1038.29,206.97,3,CUST-9435,Paper - Model 904
ORD-3C33E7A6,2022-04-09,East,Technology,Accessories,490.06,138.37,1,CUST-5785,Accessories - Model 782
ORD-EA61EC1D,2023-01-28,West,Technology,Accessories,1173.29,-46.59,7,CUST-1711,Accessories - Model 895
ORD-0E6ABDC2,2022-08-24,Central,Furniture,Chairs,1535.42,19.14,4,CUST-4826,Chairs - Model 135
ORD-24E59809,2024-09-07,Central,Office Supplies,Binders,4427.59,1185.08,10,CUST-5703,Binders - Model 923
ORD-523F1E67,2024-11-12,West,Technology,Accessories,1794.94,-356.25,8,CUST-2295,Accessories - Model 181
ORD-AB275A81,2024-05-08,South,Technology,Copiers,351.65,140.86,7,CUST-8016,Copiers - Model 179
ORD-7AE644AF,2023-08-17,West,Technology,Phones,3667.04,1138.02,8,CUST-2165,Phones - Model 958
ORD-52B70DE3,2022-05-08,West,Office Supplies,Paper,1463.34,369.38,3,CUST-3008,Paper - Model 922
ORD-97FADA7A,2022-06-16,Central,Technology,Accessories,3399.68,125.13,7,CUST-2362,Accessories - Model 413
ORD-25D25620,2024-09-04,South,Office Supplies,Binders,1819.4,142.21,6,CUST-5201,Binders - Model 763
ORD-933BB0D0,2023-01-03,West,Furniture,Chairs,981.05,-129.26,10,CUST-5945,Chairs - Model 494
ORD-496B13FB,2024-03-25,Central,Furniture,Tables,1708.39,72.52,7,CUST-3998,Tables - Model 773
ORD-D06AFF65,2023-03-24,East,Technology,Accessories,1628.04,576.85,8,CUST-1766,Accessories - Model 414
ORD-12700AC0,2022-05-18,South,Technology,Phones,229.28,-17.99,3,CUST-3631,Phones - Model 698
ORD-EB84509A,2022-07-23,South,Technology,Phones,1070.6,7.0,6,CUST-5376,Phones - Model 813
ORD-73C567CB,2024-03-16,South,Office Supplies,Paper,1913.7,670.68,5,CUST-8964,Paper - Model 482
ORD-B4CEEED3,2024-01-09,Central,Office Supplies,Pens,419.24,55.69,2,CUST-2471,Pens - Model 593
ORD-BB111456,2023-02-25,South,Furniture,Bookcases,478.72,225.53,1,CUST-5728,Bookcases - Model 723
ORD-6B8B23E6,2024-04-28,Central,Office Supplies,Binders,3476.17,101.46,10,CUST-1637,Binders - Model 412
ORD-B162D846,2022-07-20,South,Furniture,Tables,424.18,114.4,1,CUST-8773,Tables - Model 725
ORD-8BC6F0D3,2022-09-12,East,Technology,Phones,1677.81,159.27,6,CUST-9685,Phones - Model 954
ORD-144B45C7,2024-11-14,South,Office Supplies,Binders,1319.75,432.95,5,CUST-5299,Binders - Model 565
ORD-EB1026BD,2022-05-29,West,Furniture,Bookcases,995.96,329.85,4,CUST-8850,Bookcases - Model 735
ORD-9CDD3735,2023-09-17,South,Furniture,Bookcases,412.58,78.54,4,CUST-9200,Bookcases - Model 409
ORD-A3B65F7C,2023-06-11,West,Office Supplies,Paper,1701.17,211.0,8,CUST-4913,Paper - Model 795
ORD-DA8CE4E3,2022-12-24,South,Office Supplies,Pens,663.18,-36.24,3,CUST-8187,Pens - Model 601
ORD-8D04CB14,2022-01-28,West,Office Supplies,Binders,2239.95,378.46,8,CUST-8356,Binders - Model 710
ORD-D8BC69C6,2024-07-11,South,Office Supplies,Paper,4427.53,-453.5,10,CUST-1210,Paper - Model 348
ORD-4BBE4FCF,2022-07-21,East,Furniture,Bookcases,1224.47,-152.66,7,CUST-6618,Bookcases - Model 516
ORD-6E95115C,2023-09-16,East,Technology,Phones,992.53,160.04,2,CUST-5622,Phones - Model 858
ORD-43380400,2022-11-26,East,Furniture,Chairs,212.27,9.07,6,CUST-6141,Chairs - Model 361
ORD-5AA72BA4,2023-02-01,West,Office Supplies,Paper,272.29,103.85,8,CUST-3033,Paper - Model 159
ORD-7AD881F2,2024-10-02,East,Technology,Phones,661.07,-85.14,2,CUST-7300,Phones - Model 177
ORD-B2EBCDF0,2022-07-21,West,Furniture,Tables,500.36,229.41,4,CUST-3036,Tables - Model 182
ORD-0FA362DF,2024-07-20,West,Furniture,Chairs,721.35,136.96,5,CUST-6647,Chairs - Model 325
ORD-54A0EE88,2023-08-11,West,Technology,Accessories,3359.25,-562.4,9,CUST-5367,Accessories - Model 723
ORD-659AB1A0,2024-06-10,West,Office Supplies,Binders,4161.19,-460.91,9,CUST-8525,Binders - Model 138
ORD-38159213,2023-12-28,South,Furniture,Bookcases,2602.0,676.55,7,CUST-4296,Bookcases - Model 417
ORD-67BD867F,2023-12-05,Central,Furniture,Tables,2406.0,1118.28,9,CUST-9856,Tables - Model 407
ORD-39DAC8A7,2022-06-27,West,Technology,Phones,904.64,79.77,3,CUST-7801,Phones - Model 443
ORD-3C357CD2,2022-12-03,West,Office Supplies,Pens,949.9,14.58,9,CUST-7364,Pens - Model 295
ORD-C51F2177,2022-08-30,Central,Technology,Copiers,1040.25,517.88,3,CUST-5066,Copiers - Model 566
ORD-76F2685D,2024-05-10,South,Furniture,Bookcases,1352.88,44.75,10,CUST-4868,Bookcases - Model 662
ORD-46CF580D,2024-06-07,West,Furniture,Chairs,3494.31,-40.16,9,CUST-1859,Chairs - Model 807
ORD-0C7ED960,2022-04-24,South,Furniture,Chairs,2750.67,1252.69,8,CUST-7419,Chairs - Model 785
ORD-1AB767DF,2024-11-15,West,Furniture,Tables,920.33,274.26,4,CUST-9856,Tables - Model 549
ORD-1176B150,2023-06-22,East,Furniture,Chairs,3479.69,444.99,8,CUST-2866,Chairs - Model 579
ORD-03AB0914,2022-10-17,East,Office Supplies,Pens,968.66,331.36,5,CUST-4519,Pens - Model 897
ORD-6980A2E0,2024-10-15,East,Technology,Accessories,2547.03,611.28,6,CUST-9471,Accessories - Model 422
ORD-FD3A150F,2022-01-19,South,Office Supplies,Paper,2349.29,767.57,5,CUST-1758,Paper - Model 949
ORD-ED0805EA,2022-09-20,Central,Technology,Phones,84.85,28.73,4,CUST-4523,Phones - Model 537
ORD-8961C7F3,2022-01-29,East,Office Supplies,Binders,271.27,-24.51,6,CUST-9237,Binders - Model 506
ORD-2DA1230E,2022-11-24,West,Office Supplies,Pens,1220.36,251.94,6,CUST-6759,Pens - Model 723
ORD-1C1214F6,2022-08-17,West,Furniture,Tables,705.85,265.03,3,CUST-5915,Tables - Model 602
ORD-6DA471E5,2023-11-21,East,Office Supplies,Binders,40.59,-6.53,1,CUST-5106,Binders - Model 220
ORD-763CA6DA,2022-04-12,Central,Furniture,Bookcases,1278.17,187.47,9,CUST-5912,Bookcases - Model 666
ORD-BBE5C367,2022-07-30,West,Technology,Phones,125.45,-16.42,1,CUST-6695,Phones - Model 116
ORD-D37D325A,2024-10-19,Central,Furniture,Tables,1284.07,348.81,3,CUST-4294,Tables - Model 582
ORD-321D458A,2024-11-26,South,Office Supplies,Pens,2527.78,606.38,6,CUST-7120,Pens - Model 875
ORD-DD3086C0,2022-01-25,East,Office Supplies,Binders,3596.13,-705.45,10,CUST-6837,Binders - Model 290
ORD-0FB0CE62,2022-03-20,East,Office Supplies,Pens,733.46,14.83,9,CUST-9673,Pens - Model 938
ORD-5ADB0307,2024-01-11,East,Furniture,Tables,2361.47,590.35,9,CUST-5011,Tables - Model 839
ORD-CA9877C5,2023-11-27,South,Technology,Accessories,793.77,205.28,2,CUST-6123,Accessories - Model 789
ORD-01750F14,2024-11-16,East,Furniture,Tables,188.73,39.11,3,CUST-1223,Tables - Model 520
ORD-04B8474F,2022-04-19,East,Office Supplies,Binders,387.35,42.41,2,CUST-1282,Binders - Model 932
ORD-97180AA4,2022-08-05,South,Technology,Copiers,1678.32,-286.73,10,CUST-9179,Copiers - Model 900
ORD-B80DA85C,2022-07-23,East,Furniture,Bookcases,1880.99,-182.87,6,CUST-7765,Bookcases - Model 871
ORD-8F9A0AC0,2022-11-15,West,Technology,Copiers,2042.35,303.26,8,CUST-2918,Copiers - Model 525
ORD-80FBAA13,2023-04-28,West,Furniture,Tables,228.19,18.73,3,CUST-3193,Tables - Model 822
ORD-0C6F59DF,2022-07-31,West,Technology,Copiers,2420.42,-430.94,10,CUST-4639,Copiers - Model 219
ORD-A8A4A0C2,2022-09-26,South,Office Supplies,Binders,3443.12,1305.18,8,CUST-2635,Binders - Model 256
ORD-E312F46A,2023-06-05,South,Technology,Phones,110.59,7.84,1,CUST-8060,Phones - Model 479
ORD-EFCC0F92,2024-09-19,South,Office Supplies,Paper,1872.75,783.2,4,CUST-9771,Paper - Model 891
ORD-21B09FE4,2023-07-03,Central,Office Supplies,Pens,203.54,90.42,1,CUST-4837,Pens - Model 556
ORD-C86FFFED,2022-08-31,Central,Technology,Phones,1783.64,288.48,7,CUST-9502,Phones - Model 715
ORD-435A7945,2022-07-17,Central,Technology,Copiers,154.36,45.45,4,CUST-3879,Copiers - Model 894
ORD-15E2A17F,2022-11-30,South,Technology,Accessories,2099.47,1016.51,6,CUST-8371,Accessories - Model 629
ORD-B5951DAF,2022-04-03,South,Technology,Accessories,1570.82,-10.93,4,CUST-4010,Accessories - Model 509
ORD-E14723FF,2022-08-10,South,Furniture,Bookcases,2708.62,-43.19,7,CUST-6321,Bookcases - Model 250
ORD-A57F1E6A,2023-07-22,Central,Technology,Copiers,713.6,231.04,3,CUST-1132,Copiers - Model 219
ORD-DA81974F,2022-06-11,West,Technology,Copiers,1096.48,293.67,3,CUST-3188,Copiers - Model 637
ORD-A6BB10C7,2024-02-25,Central,Office Supplies,Pens,1462.84,399.45,8,CUST-8587,Pens - Model 629
ORD-40932A47,2023-08-08,Central,Furniture,Tables,413.79,69.82,5,CUST-3729,Tables - Model 356
ORD-8668DE1C,2022-02-12,South,Furniture,Tables,933.22,240.14,10,CUST-2236,Tables - Model 287
ORD-8BEB913B,2022-08-29,South,Furniture,Bookcases,202.11,89.22,1,CUST-8977,Bookcases - Model 447
ORD-A6E9AA2E,2024-02-12,East,Office Supplies,Paper,3207.8,544.66,8,CUST-7634,Paper - Model 590
ORD-3FCAF292,2024-05-13,East,Furniture,Bookcases,298.26,148.96,1,CUST-3253,Bookcases - Model 103
ORD-606179C8,2023-11-21,Central,Furniture,Tables,2439.99,328.75,10,CUST-9796,Tables - Model 590
ORD-5A0173B5,2024-11-14,East,Furniture,Bookcases,159.53,75.48,2,CUST-4492,Bookcases - Model 202
ORD-59D4D2DC,2024-03-22,West,Technology,Phones,700.24,121.64,5,CUST-6721,Phones - Model 853
ORD-E20240DF,2023-03-27,South,Office Supplies,Pens,1720.16,198.65,6,CUST-4453,Pens - Model 413
ORD-9A4F78E5,2023-09-10,East,Furniture,Tables,1364.96,267.74,6,CUST-8527,Tables - Model 236
ORD-014DEB8A,2023-06-21,West,Office Supplies,Paper,108.74,6.53,3,CUST-1102,Paper - Model 656
ORD-A5B0E11D,2022-09-01,East,Technology,Copiers,462.44,-50.82,2,CUST-4297,Copiers - Model 170
ORD-4FAF0E1A,2024-07-24,West,Office Supplies,Binders,1672.45,440.97,5,CUST-6221,Binders - Model 438
ORD-6B3E609E,2024-12-25,East,Technology,Copiers,503.05,48.35,8,CUST-8242,Copiers - Model 618
ORD-FAA2DFA4,2023-02-02,South,Furniture,Tables,637.03,282.47,2,CUST-5515,Tables - Model 646
ORD-7FD4220E,2023-12-08,West,Technology,Copiers,1257.52,174.95,6,CUST-9798,Copiers - Model 634
ORD-4663C685,2024-10-05,East,Furniture,Chairs,2375.24,1158.84,6,CUST-8571,Chairs - Model 224
ORD-D2268CAB,2022-08-08,Central,Technology,Copiers,663.36,204.49,2,CUST-1208,Copiers - Model 506
ORD-EB41A91D,2024-12-19,West,Office Supplies,Pens,655.26,26.46,7,CUST-2844,Pens - Model 741
ORD-E81C8072,2022-10-14,South,Furniture,Chairs,3212.24,189.48,9,CUST-8152,Chairs - Model 834
ORD-356E72FD,2024-01-01,West,Furniture,Chairs,2395.94,977.83,5,CUST-1075,Chairs - Model 651
ORD-D63D95DA,2024-03-23,West,Office Supplies,Pens,175.83,45.93,1,CUST-7300,Pens - Model 378
ORD-3E6C6BE3,2022-04-29,South,Technology,Copiers,261.21,-40.25,3,CUST-6878,Copiers - Model 637
ORD-E3CF6496,2024-02-08,East,Office Supplies,Pens,2915.36,-515.04,7,CUST-5406,Pens - Model 787
ORD-5926E891,2022-04-13,West,Technology,Accessories,296.4,2.03,1,CUST-8258,Accessories - Model 378
ORD-15D72BF1,2024-11-21,East,Furniture,Bookcases,265.78,88.25,2,CUST-7226,Bookcases - Model 804
ORD-D23E7741,2022-07-19,East,Technology,Phones,1821.86,-325.41,5,CUST-6835,Phones - Model 612
ORD-AF97D4B9,2023-03-26,West,Office Supplies,Pens,445.42,39.45,2,CUST-9381,Pens - Model 212
ORD-2D2DF0D2,2022-08-17,West,Office Supplies,Binders,405.0,25.07,3,CUST-1833,Binders - Model 730
ORD-392FBC2D,2023-08-31,West,Office Supplies,Paper,298.64,58.34,1,CUST-1829,Paper - Model 174
ORD-24408CD9,2024-12-29,Central,Office Supplies,Binders,374.88,138.43,2,CUST-6568,Binders - Model 109
ORD-AE60D4FD,2023-01-27,East,Furniture,Bookcases,1161.7,182.08,8,CUST-1469,Bookcases - Model 617
ORD-08495DB8,2023-06-24,South,Technology,Phones,1820.17,15.66,7,CUST-2215,Phones - Model 224
ORD-B185BDEF,2023-06-15,South,Furniture,Tables,1306.19,141.92,6,CUST-6452,Tables - Model 701
ORD-B6493C2D,2022-12-16,West,Furniture,Tables,263.63,109.56,6,CUST-6624,Tables - Model 974
ORD-5F1CB06D,2024-04-10,Central,Technology,Copiers,2362.22,-41.95,8,CUST-5658,Copiers - Model 414
ORD-5415C947,2022-09-01,South,Office Supplies,Pens,117.26,2.16,2,CUST-6301,Pens - Model 340
ORD-7ACECA11,2022-12-26,Central,Office Supplies,Paper,724.1,-10.17,4,CUST-2643,Paper - Model 426
ORD-42C10768,2024-10-27,Central,Technology,Accessories,970.4,-12.85,2,CUST-9158,Accessories - Model 751
ORD-60D1DD13,2024-10-04,South,Office Supplies,Binders,1802.07,59.45,7,CUST-8366,Binders - Model 603
ORD-51F87F9E,2023-06-25,East,Technology,Phones,310.17,-24.76,4,CUST-4554,Phones - Model 675
